"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-2.21263438035296,-0.190649661247297,0.97773330767864,-2.14107842563417,-0.172365296372584,1.0578312208406,-1.92718706317754,-0.140499188268893,1.00540676866451,-1.92718706317754,-0.140499188268893,1.00540676866451
"2",-2.04799250888818,-0.180002348096676,0.918145357266803,-1.66966307284738,-0.114499983204068,1.14839171697247,-2.12330045983823,-0.142135196119734,1.01724886788327,-2.12330045983823,-0.142135196119734,1.01724886788327
"3",-1.42632787492245,-0.173382245054273,1.03810477747704,-1.78345000284891,-0.127704465433026,1.10382201257477,-2.03860913220261,-0.082746356653119,1.06410995433573,-2.03860913220261,-0.082746356653119,1.06410995433573
"4",-2.16623576421103,-0.259994086304922,0.872582629416347,-1.90442848150037,-0.119216083712618,1.08746407023291,-1.33407086229983,-0.0936140746472179,1.12012723093314,-1.33407086229983,-0.0936140746472179,1.12012723093314
"5",-1.34498514871523,-0.177517891162889,1.04212927236959,-2.18456564292743,-0.149605096335371,1.03245603202489,-1.76804983319292,-0.187999493866117,0.977051081892684,-1.76804983319292,-0.187999493866117,0.977051081892684
"6",-1.35786589250029,-0.120076081488806,1.06542303144707,-2.1473175908775,-0.154553069567758,1.05204231205297,-1.91139886296157,-0.163397854761401,0.96991300515636,-1.91139886296157,-0.163397854761401,0.96991300515636
"7",-1.61913371359475,-0.156890865991419,1.04532852374615,-2.58018059343007,-0.160991669968571,1.04826995285469,-1.33417977938465,-0.0429371591133013,1.08747930285863,-1.33417977938465,-0.0429371591133013,1.08747930285863
"8",-1.88842216832442,-0.155921196212205,1.02037753865017,-1.73797908888412,-0.102575241294986,1.09371961446901,-1.30601265625497,-0.0688350962582483,1.2615096452905,-1.30601265625497,-0.0688350962582483,1.2615096452905
"9",-1.78919429367767,-0.146446543094227,1.05452534235859,-1.86675260085014,-0.17807960444272,1.05172190692675,-1.84974697828118,-0.105481726104079,1.02588401781787,-1.84974697828118,-0.105481726104079,1.02588401781787
"10",-1.71993527491951,-0.16197320266258,1.01978001626934,-1.67530411190143,-0.182026762744443,1.07105739147031,-1.29482611096254,-0.120861816604881,1.16530868337548,-1.29482611096254,-0.120861816604881,1.16530868337548
"11",-1.50827535742824,-0.162933001591593,1.0505983802702,-1.5617010092611,-0.111932753119331,1.11502505917104,-2.17687338550052,-0.184322167984074,0.921982090899204,-2.17687338550052,-0.184322167984074,0.921982090899204
"12",-1.81137686023269,-0.157725692307217,0.998909874534119,-1.93919142834435,-0.121073897823181,1.05156947168064,-2.15294036013678,-0.0877138980326084,0.927996731127225,-2.15294036013678,-0.0877138980326084,0.927996731127225
"13",-2.01105157568531,-0.213600389436571,0.966803341167446,-1.66592909319549,-0.246818850074813,1.01401209280292,-1.79171524873864,-0.133312746385075,1.03891438626808,-1.79171524873864,-0.133312746385075,1.03891438626808
"14",-2.28425901015935,-0.218690583095892,0.955364169117053,-1.93672588665023,-0.227668287945492,0.994548813630347,-1.533870302385,-0.10133319406168,1.04532074493305,-1.533870302385,-0.10133319406168,1.04532074493305
"15",-2.07742955670032,-0.242641325784483,0.922399220285123,-2.0328532125468,-0.169932832137811,0.987661709402693,-1.63607073013527,-0.0797234005503407,1.09866925667539,-1.63607073013527,-0.0797234005503407,1.09866925667539
"16",-1.93892380473522,-0.145825369870394,1.00007152633071,-1.58565970888516,-0.121977245602361,1.13312666021705,-2.05864110435929,-0.113976596581783,1.00194603028946,-2.05864110435929,-0.113976596581783,1.00194603028946
"17",-2.04752513564587,-0.229702627527487,0.952817393809971,-1.62240266712177,-0.0931210049396112,1.17066079176136,-1.3841375181595,-0.0976220165037904,1.04429731405709,-1.3841375181595,-0.0976220165037904,1.04429731405709
"18",-1.52831813678951,-0.113855990236758,1.07815310017886,-2.17848444774463,-0.148135126150754,1.08256763712363,-2.10196014465705,-0.131553493676197,0.970332821110462,-2.10196014465705,-0.131553493676197,0.970332821110462
"19",-1.34437509247612,-0.0872551378832799,1.20858339409698,-1.69990525555206,-0.153640571429165,1.18169537680641,-1.86107342195893,-0.0102519632967968,1.1967264337584,-1.86107342195893,-0.0102519632967968,1.1967264337584
